"","id","month","year","store","quantity","Profit","size","cheese","Dough","Topping"
"723",343,7,2017,1,2,140,"xlarge","Swiss","whole wheat thin","onions"
"724",344,7,2018,3,3,240,"personal","cheddar","stuffed crust","onions"
"725",345,6,2017,1,3,297,"personal","Swiss","stuffed crust","pepperoni"
"726",345,6,2017,1,3,297,"xlarge","Mozzarella"," white regular","onions"
"727",345,5,2020,1,3,297,"personal","Swiss","stuffed crust","pepperoni"
"728",345,5,2020,1,3,297,"xlarge","Mozzarella"," white regular","onions"
"729",350,9,2017,4,1,80,"xlarge","cheddar"," white regular","pepperoni"
"730",351,11,2020,1,2,140,"small","Swiss"," white regular","pepperoni"
"731",354,9,2019,2,2,198,"xlarge","cheddar"," white regular","tomatoes"
"732",355,12,2019,3,1,80,"medium large","Mozzarella"," white regular","onions"
"733",356,1,2017,2,3,297,"small","Mozzarella","whole wheat thin","pepper"
"734",360,5,2018,1,1,99,"xlarge","cheddar"," white regular","onions"
"735",364,9,2019,5,1,80,"xlarge","Swiss","whole wheat thin","onions"
"736",365,2,2020,1,2,140,"medium large","Swiss","stuffed crust","tomatoes"
"737",366,4,2018,1,2,160,"medium large","Mozzarella"," white regular","tomatoes"
"738",366,4,2018,1,2,160,"xlarge","Swiss","whole wheat thin","tomatoes"
"739",366,6,2018,5,3,240,"medium large","Mozzarella"," white regular","tomatoes"
"740",366,6,2018,5,3,240,"xlarge","Swiss","whole wheat thin","tomatoes"
"741",367,10,2019,4,3,240,"small","Swiss","whole wheat thin","pepperoni"
"742",367,10,2019,4,3,240,"medium large","Mozzarella"," white regular","onions"
"743",367,10,2019,4,3,240,"personal","Mozzarella","whole wheat thin","onions"
"744",367,1,2019,5,2,160,"small","Swiss","whole wheat thin","pepperoni"
"745",367,1,2019,5,2,160,"medium large","Mozzarella"," white regular","onions"
"746",367,1,2019,5,2,160,"personal","Mozzarella","whole wheat thin","onions"
"747",367,6,2020,3,3,210,"small","Swiss","whole wheat thin","pepperoni"
"748",367,6,2020,3,3,210,"medium large","Mozzarella"," white regular","onions"
"749",367,6,2020,3,3,210,"personal","Mozzarella","whole wheat thin","onions"
"750",368,8,2018,1,1,70,"xlarge","Mozzarella"," white regular","pepper"
"751",368,8,2018,1,1,70,"medium large","Swiss","stuffed crust","pepper"
"752",368,12,2020,3,2,198,"xlarge","Mozzarella"," white regular","pepper"
"753",368,12,2020,3,2,198,"medium large","Swiss","stuffed crust","pepper"
"754",369,2,2018,2,1,80,"small","Mozzarella","stuffed crust","onions"
"755",370,11,2018,2,2,198,"xlarge","Swiss","stuffed crust","pepperoni"
"756",371,2,2020,3,2,160,"small","Swiss","whole wheat thin","pepper"
"757",375,12,2017,1,3,297,"xlarge","Swiss","whole wheat thin","pepper"
"758",375,12,2017,1,3,297,"medium large","cheddar","whole wheat thin","onions"
"759",375,9,2020,4,1,80,"xlarge","Swiss","whole wheat thin","pepper"
"760",375,9,2020,4,1,80,"medium large","cheddar","whole wheat thin","onions"
"761",380,7,2018,1,3,297,"xlarge","Mozzarella","stuffed crust","pepperoni"
"762",382,1,2018,1,3,297,"xlarge","cheddar","whole wheat thin","onions"
"763",382,1,2018,1,3,297,"medium large","Swiss"," white regular","pepperoni"
"764",382,1,2020,2,2,140,"xlarge","cheddar","whole wheat thin","onions"
"765",382,1,2020,2,2,140,"medium large","Swiss"," white regular","pepperoni"
"766",383,8,2017,4,1,80,"xlarge","Swiss"," white regular","tomatoes"
"767",383,8,2017,4,1,80,"small","cheddar"," white regular","pepperoni"
"768",383,9,2020,4,2,198,"xlarge","Swiss"," white regular","tomatoes"
"769",383,9,2020,4,2,198,"small","cheddar"," white regular","pepperoni"
"770",384,1,2017,3,3,297,"personal","Mozzarella"," white regular","pepperoni"
"771",384,1,2017,3,3,297,"personal","Mozzarella","whole wheat thin","pepper"
"772",384,12,2017,4,3,240,"personal","Mozzarella"," white regular","pepperoni"
"773",384,12,2017,4,3,240,"personal","Mozzarella","whole wheat thin","pepper"
"774",385,12,2019,4,2,140,"xlarge","cheddar","stuffed crust","pepper"
"775",385,12,2019,4,2,140,"xlarge","Mozzarella","whole wheat thin","tomatoes"
"776",385,12,2019,4,2,140,"medium large","cheddar","stuffed crust","tomatoes"
"777",385,9,2019,2,2,140,"xlarge","cheddar","stuffed crust","pepper"
"778",385,9,2019,2,2,140,"xlarge","Mozzarella","whole wheat thin","tomatoes"
"779",385,9,2019,2,2,140,"medium large","cheddar","stuffed crust","tomatoes"
"780",385,12,2018,3,1,80,"xlarge","cheddar","stuffed crust","pepper"
"781",385,12,2018,3,1,80,"xlarge","Mozzarella","whole wheat thin","tomatoes"
"782",385,12,2018,3,1,80,"medium large","cheddar","stuffed crust","tomatoes"
"783",386,8,2018,4,2,160,"small","cheddar","stuffed crust","pepperoni"
"784",390,7,2018,5,2,198,"xlarge","cheddar","whole wheat thin","pepper"
"785",390,7,2018,5,2,198,"xlarge","Swiss"," white regular","pepper"
"786",390,8,2017,5,2,198,"xlarge","cheddar","whole wheat thin","pepper"
"787",390,8,2017,5,2,198,"xlarge","Swiss"," white regular","pepper"
"788",391,4,2017,1,1,70,"xlarge","cheddar"," white regular","pepperoni"
"789",391,4,2017,1,1,70,"small","Swiss"," white regular","onions"
"790",391,4,2018,5,3,210,"xlarge","cheddar"," white regular","pepperoni"
"791",391,4,2018,5,3,210,"small","Swiss"," white regular","onions"
"792",392,8,2020,3,1,99,"small","Mozzarella","stuffed crust","pepper"
"793",392,8,2020,3,1,99,"personal","Swiss","stuffed crust","tomatoes"
"794",392,8,2020,3,1,99,"xlarge","cheddar"," white regular","pepper"
"795",392,8,2020,1,3,210,"small","Mozzarella","stuffed crust","pepper"
"796",392,8,2020,1,3,210,"personal","Swiss","stuffed crust","tomatoes"
"797",392,8,2020,1,3,210,"xlarge","cheddar"," white regular","pepper"
"798",392,10,2017,2,2,198,"small","Mozzarella","stuffed crust","pepper"
"799",392,10,2017,2,2,198,"personal","Swiss","stuffed crust","tomatoes"
"800",392,10,2017,2,2,198,"xlarge","cheddar"," white regular","pepper"
"801",393,5,2019,2,1,70,"xlarge","Mozzarella","stuffed crust","onions"
"802",394,10,2017,4,3,297,"small","Mozzarella","stuffed crust","pepperoni"
"803",396,9,2020,5,2,160,"personal","Swiss"," white regular","onions"
"804",396,9,2020,5,2,160,"xlarge","Mozzarella","stuffed crust","onions"
"805",396,9,2020,5,2,160,"medium large","Swiss","whole wheat thin","tomatoes"
"806",396,4,2020,2,3,240,"personal","Swiss"," white regular","onions"
"807",396,4,2020,2,3,240,"xlarge","Mozzarella","stuffed crust","onions"
"808",396,4,2020,2,3,240,"medium large","Swiss","whole wheat thin","tomatoes"
"809",396,1,2020,2,3,240,"personal","Swiss"," white regular","onions"
"810",396,1,2020,2,3,240,"xlarge","Mozzarella","stuffed crust","onions"
"811",396,1,2020,2,3,240,"medium large","Swiss","whole wheat thin","tomatoes"
"812",397,3,2019,4,3,210,"personal","cheddar","whole wheat thin","pepperoni"
"813",398,1,2018,5,3,297,"xlarge","Mozzarella"," white regular","tomatoes"
"814",399,1,2020,1,2,160,"xlarge","cheddar","whole wheat thin","onions"
"815",399,1,2020,1,2,160,"xlarge","Swiss"," white regular","onions"
"816",399,7,2018,1,2,198,"xlarge","cheddar","whole wheat thin","onions"
"817",399,7,2018,1,2,198,"xlarge","Swiss"," white regular","onions"
"818",400,7,2017,2,2,198,"xlarge","Swiss","whole wheat thin","onions"
"819",400,7,2017,2,2,198,"xlarge","cheddar","stuffed crust","pepperoni"
"820",400,11,2018,1,1,99,"xlarge","Swiss","whole wheat thin","onions"
"821",400,11,2018,1,1,99,"xlarge","cheddar","stuffed crust","pepperoni"
"822",401,7,2020,3,3,210,"xlarge","Swiss","stuffed crust","tomatoes"
"823",401,7,2020,3,3,210,"personal","cheddar","stuffed crust","tomatoes"
"824",401,7,2020,3,3,210,"xlarge","cheddar"," white regular","pepperoni"
"825",401,1,2019,2,3,297,"xlarge","Swiss","stuffed crust","tomatoes"
"826",401,1,2019,2,3,297,"personal","cheddar","stuffed crust","tomatoes"
"827",401,1,2019,2,3,297,"xlarge","cheddar"," white regular","pepperoni"
"828",401,10,2018,2,1,70,"xlarge","Swiss","stuffed crust","tomatoes"
"829",401,10,2018,2,1,70,"personal","cheddar","stuffed crust","tomatoes"
"830",401,10,2018,2,1,70,"xlarge","cheddar"," white regular","pepperoni"
"831",402,3,2019,1,1,99,"medium large","Swiss","stuffed crust","pepper"
"832",405,10,2019,1,2,160,"small","Mozzarella","stuffed crust","pepper"
"833",405,10,2019,1,2,160,"small","Mozzarella","stuffed crust","pepperoni"
"834",405,6,2017,1,3,240,"small","Mozzarella","stuffed crust","pepper"
"835",405,6,2017,1,3,240,"small","Mozzarella","stuffed crust","pepperoni"
"836",407,6,2019,4,2,198,"medium large","Mozzarella","whole wheat thin","pepperoni"
"837",408,4,2018,2,3,210,"xlarge","Mozzarella","whole wheat thin","onions"
"838",409,9,2018,2,3,297,"small","Mozzarella"," white regular","tomatoes"
"839",413,7,2018,2,3,210,"personal","Swiss","whole wheat thin","tomatoes"
"840",414,1,2018,3,3,210,"medium large","cheddar"," white regular","pepper"
"841",414,1,2018,3,3,210,"xlarge","Swiss","stuffed crust","pepperoni"
"842",414,1,2018,3,3,210,"personal","Mozzarella","stuffed crust","onions"
"843",414,1,2018,3,3,210,"small","Mozzarella","whole wheat thin","pepperoni"
"844",414,1,2018,3,3,210,"xlarge","cheddar"," white regular","tomatoes"
"845",414,9,2019,3,1,99,"medium large","cheddar"," white regular","pepper"
"846",414,9,2019,3,1,99,"xlarge","Swiss","stuffed crust","pepperoni"
"847",414,9,2019,3,1,99,"personal","Mozzarella","stuffed crust","onions"
"848",414,9,2019,3,1,99,"small","Mozzarella","whole wheat thin","pepperoni"
"849",414,9,2019,3,1,99,"xlarge","cheddar"," white regular","tomatoes"
"850",414,8,2019,1,2,198,"medium large","cheddar"," white regular","pepper"
"851",414,8,2019,1,2,198,"xlarge","Swiss","stuffed crust","pepperoni"
"852",414,8,2019,1,2,198,"personal","Mozzarella","stuffed crust","onions"
"853",414,8,2019,1,2,198,"small","Mozzarella","whole wheat thin","pepperoni"
"854",414,8,2019,1,2,198,"xlarge","cheddar"," white regular","tomatoes"
"855",414,8,2019,4,1,70,"medium large","cheddar"," white regular","pepper"
"856",414,8,2019,4,1,70,"xlarge","Swiss","stuffed crust","pepperoni"
"857",414,8,2019,4,1,70,"personal","Mozzarella","stuffed crust","onions"
"858",414,8,2019,4,1,70,"small","Mozzarella","whole wheat thin","pepperoni"
"859",414,8,2019,4,1,70,"xlarge","cheddar"," white regular","tomatoes"
"860",414,6,2017,2,3,240,"medium large","cheddar"," white regular","pepper"
"861",414,6,2017,2,3,240,"xlarge","Swiss","stuffed crust","pepperoni"
"862",414,6,2017,2,3,240,"personal","Mozzarella","stuffed crust","onions"
"863",414,6,2017,2,3,240,"small","Mozzarella","whole wheat thin","pepperoni"
"864",414,6,2017,2,3,240,"xlarge","cheddar"," white regular","tomatoes"
"865",415,6,2018,4,1,70,"medium large","Swiss","whole wheat thin","onions"
"866",415,6,2018,4,1,70,"xlarge","Swiss","stuffed crust","tomatoes"
"867",415,6,2018,4,1,70,"xlarge","Swiss","whole wheat thin","onions"
"868",415,1,2017,5,2,160,"medium large","Swiss","whole wheat thin","onions"
"869",415,1,2017,5,2,160,"xlarge","Swiss","stuffed crust","tomatoes"
"870",415,1,2017,5,2,160,"xlarge","Swiss","whole wheat thin","onions"
"871",415,6,2019,1,2,140,"medium large","Swiss","whole wheat thin","onions"
"872",415,6,2019,1,2,140,"xlarge","Swiss","stuffed crust","tomatoes"
"873",415,6,2019,1,2,140,"xlarge","Swiss","whole wheat thin","onions"
"874",417,5,2020,1,1,99,"medium large","Mozzarella","whole wheat thin","pepper"
"875",418,6,2019,5,3,240,"xlarge","cheddar"," white regular","pepperoni"
"876",418,6,2019,5,3,240,"xlarge","cheddar","whole wheat thin","pepper"
"877",418,6,2019,5,3,240,"medium large","Swiss"," white regular","tomatoes"
"878",418,2,2017,1,2,140,"xlarge","cheddar"," white regular","pepperoni"
"879",418,2,2017,1,2,140,"xlarge","cheddar","whole wheat thin","pepper"
"880",418,2,2017,1,2,140,"medium large","Swiss"," white regular","tomatoes"
"881",418,6,2019,1,1,99,"xlarge","cheddar"," white regular","pepperoni"
"882",418,6,2019,1,1,99,"xlarge","cheddar","whole wheat thin","pepper"
"883",418,6,2019,1,1,99,"medium large","Swiss"," white regular","tomatoes"
"884",419,12,2019,1,2,160,"personal","Mozzarella"," white regular","pepperoni"
"885",419,12,2019,1,2,160,"small","Mozzarella","whole wheat thin","pepperoni"
"886",419,1,2019,4,2,140,"personal","Mozzarella"," white regular","pepperoni"
"887",419,1,2019,4,2,140,"small","Mozzarella","whole wheat thin","pepperoni"
"888",420,4,2019,1,2,160,"xlarge","Swiss"," white regular","pepperoni"
"889",421,12,2017,4,1,80,"xlarge","Swiss","whole wheat thin","onions"
"890",421,12,2017,4,1,80,"personal","Swiss","whole wheat thin","pepper"
"891",421,2,2017,2,1,99,"xlarge","Swiss","whole wheat thin","onions"
"892",421,2,2017,2,1,99,"personal","Swiss","whole wheat thin","pepper"
"893",422,1,2017,5,1,80,"medium large","Mozzarella","stuffed crust","onions"
"894",423,6,2017,2,1,80,"medium large","cheddar","stuffed crust","onions"
"895",428,11,2018,2,3,297,"xlarge","Swiss"," white regular","tomatoes"
"896",428,11,2018,2,3,297,"small","cheddar","whole wheat thin","pepperoni"
"897",428,12,2017,2,3,210,"xlarge","Swiss"," white regular","tomatoes"
"898",428,12,2017,2,3,210,"small","cheddar","whole wheat thin","pepperoni"
"899",429,8,2019,2,2,160,"xlarge","Swiss","whole wheat thin","tomatoes"
"900",429,8,2019,2,2,160,"medium large","Mozzarella","stuffed crust","tomatoes"
"901",429,4,2018,3,1,80,"xlarge","Swiss","whole wheat thin","tomatoes"
"902",429,4,2018,3,1,80,"medium large","Mozzarella","stuffed crust","tomatoes"
"903",430,2,2018,1,2,160,"personal","Mozzarella","whole wheat thin","pepper"
"904",432,6,2019,2,3,297,"xlarge","Mozzarella"," white regular","pepper"
"905",432,6,2019,2,3,297,"xlarge","Mozzarella","whole wheat thin","tomatoes"
"906",432,8,2017,3,1,70,"xlarge","Mozzarella"," white regular","pepper"
"907",432,8,2017,3,1,70,"xlarge","Mozzarella","whole wheat thin","tomatoes"
"908",434,1,2019,4,2,140,"personal","cheddar","whole wheat thin","pepper"
"909",435,8,2017,4,3,240,"medium large","Mozzarella"," white regular","pepperoni"
"910",435,8,2017,4,3,240,"small","Mozzarella"," white regular","pepper"
"911",435,10,2017,2,1,70,"medium large","Mozzarella"," white regular","pepperoni"
"912",435,10,2017,2,1,70,"small","Mozzarella"," white regular","pepper"
"913",439,3,2019,1,3,297,"medium large","cheddar"," white regular","pepper"
"914",439,3,2019,1,3,297,"medium large","Swiss","whole wheat thin","onions"
"915",439,4,2020,3,2,198,"medium large","cheddar"," white regular","pepper"
"916",439,4,2020,3,2,198,"medium large","Swiss","whole wheat thin","onions"
"917",440,7,2020,2,3,240,"small","Swiss","stuffed crust","pepperoni"
"918",441,2,2017,5,2,140,"medium large","Mozzarella","whole wheat thin","onions"
"919",441,2,2017,5,2,140,"xlarge","Swiss","stuffed crust","onions"
"920",441,10,2017,1,1,80,"medium large","Mozzarella","whole wheat thin","onions"
"921",441,10,2017,1,1,80,"xlarge","Swiss","stuffed crust","onions"
"922",443,8,2018,5,1,80,"medium large","Mozzarella","whole wheat thin","tomatoes"
"923",444,3,2017,2,3,210,"xlarge","Swiss"," white regular","pepper"
"924",444,3,2017,2,3,210,"small","Swiss","whole wheat thin","pepper"
"925",444,10,2018,3,2,160,"xlarge","Swiss"," white regular","pepper"
"926",444,10,2018,3,2,160,"small","Swiss","whole wheat thin","pepper"
"927",446,3,2017,5,2,160,"xlarge","Mozzarella","stuffed crust","onions"
"928",446,3,2017,5,2,160,"xlarge","cheddar"," white regular","tomatoes"
"929",446,3,2017,5,2,160,"xlarge","cheddar"," white regular","pepper"
"930",446,3,2018,2,2,198,"xlarge","Mozzarella","stuffed crust","onions"
"931",446,3,2018,2,2,198,"xlarge","cheddar"," white regular","tomatoes"
"932",446,3,2018,2,2,198,"xlarge","cheddar"," white regular","pepper"
"933",446,4,2018,5,2,160,"xlarge","Mozzarella","stuffed crust","onions"
"934",446,4,2018,5,2,160,"xlarge","cheddar"," white regular","tomatoes"
"935",446,4,2018,5,2,160,"xlarge","cheddar"," white regular","pepper"
"936",447,9,2018,2,2,160,"xlarge","cheddar"," white regular","pepperoni"
"937",447,9,2018,2,2,160,"medium large","Swiss","whole wheat thin","onions"
"938",447,3,2019,2,1,80,"xlarge","cheddar"," white regular","pepperoni"
"939",447,3,2019,2,1,80,"medium large","Swiss","whole wheat thin","onions"
"940",448,7,2018,4,1,99,"xlarge","Swiss"," white regular","tomatoes"
"941",448,7,2018,4,1,99,"small","Swiss","stuffed crust","onions"
"942",448,2,2020,1,2,198,"xlarge","Swiss"," white regular","tomatoes"
"943",448,2,2020,1,2,198,"small","Swiss","stuffed crust","onions"
"944",449,8,2017,2,3,297,"small","Swiss"," white regular","tomatoes"
"945",451,4,2017,2,1,99,"small","cheddar","whole wheat thin","tomatoes"
"946",451,4,2017,2,1,99,"xlarge","cheddar"," white regular","pepper"
"947",451,6,2017,5,2,140,"small","cheddar","whole wheat thin","tomatoes"
"948",451,6,2017,5,2,140,"xlarge","cheddar"," white regular","pepper"
"949",452,4,2018,4,2,160,"personal","cheddar"," white regular","pepper"
"950",452,4,2018,4,2,160,"xlarge","Swiss","stuffed crust","onions"
"951",452,3,2018,4,3,210,"personal","cheddar"," white regular","pepper"
"952",452,3,2018,4,3,210,"xlarge","Swiss","stuffed crust","onions"
"953",453,8,2020,2,1,80,"xlarge","cheddar","whole wheat thin","onions"
"954",454,11,2017,2,3,240,"small","Swiss","stuffed crust","pepperoni"
"955",455,4,2019,2,2,198,"xlarge","cheddar","stuffed crust","pepperoni"
"956",455,4,2019,2,2,198,"medium large","Mozzarella"," white regular","tomatoes"
"957",455,4,2019,2,2,198,"small","Mozzarella","whole wheat thin","pepperoni"
"958",455,11,2020,3,1,80,"xlarge","cheddar","stuffed crust","pepperoni"
"959",455,11,2020,3,1,80,"medium large","Mozzarella"," white regular","tomatoes"
"960",455,11,2020,3,1,80,"small","Mozzarella","whole wheat thin","pepperoni"
"961",455,3,2017,5,3,297,"xlarge","cheddar","stuffed crust","pepperoni"
"962",455,3,2017,5,3,297,"medium large","Mozzarella"," white regular","tomatoes"
"963",455,3,2017,5,3,297,"small","Mozzarella","whole wheat thin","pepperoni"
"964",456,9,2018,1,2,198,"personal","cheddar","stuffed crust","onions"
"965",459,5,2019,4,2,198,"medium large","cheddar"," white regular","tomatoes"
"966",459,5,2019,4,2,198,"xlarge","cheddar","whole wheat thin","pepper"
"967",459,5,2019,4,2,198,"medium large","cheddar","whole wheat thin","onions"
"968",459,3,2018,1,2,140,"medium large","cheddar"," white regular","tomatoes"
"969",459,3,2018,1,2,140,"xlarge","cheddar","whole wheat thin","pepper"
"970",459,3,2018,1,2,140,"medium large","cheddar","whole wheat thin","onions"
"971",459,5,2020,3,1,80,"medium large","cheddar"," white regular","tomatoes"
"972",459,5,2020,3,1,80,"xlarge","cheddar","whole wheat thin","pepper"
"973",459,5,2020,3,1,80,"medium large","cheddar","whole wheat thin","onions"
"974",460,3,2020,2,2,198,"personal","Mozzarella","whole wheat thin","tomatoes"
"975",460,3,2020,2,2,198,"medium large","Mozzarella"," white regular","onions"
"976",460,9,2017,2,3,297,"personal","Mozzarella","whole wheat thin","tomatoes"
"977",460,9,2017,2,3,297,"medium large","Mozzarella"," white regular","onions"
"978",461,4,2019,1,1,80,"medium large","Mozzarella","whole wheat thin","onions"
"979",462,7,2018,3,3,210,"personal","Mozzarella"," white regular","tomatoes"
"980",462,7,2018,3,3,210,"xlarge","cheddar"," white regular","pepperoni"
"981",462,7,2018,3,3,210,"xlarge","Mozzarella","whole wheat thin","onions"
"982",462,3,2020,3,2,160,"personal","Mozzarella"," white regular","tomatoes"
"983",462,3,2020,3,2,160,"xlarge","cheddar"," white regular","pepperoni"
"984",462,3,2020,3,2,160,"xlarge","Mozzarella","whole wheat thin","onions"
"985",462,1,2020,4,3,240,"personal","Mozzarella"," white regular","tomatoes"
"986",462,1,2020,4,3,240,"xlarge","cheddar"," white regular","pepperoni"
"987",462,1,2020,4,3,240,"xlarge","Mozzarella","whole wheat thin","onions"
"988",463,12,2020,2,1,70,"personal","cheddar"," white regular","onions"
"989",465,2,2020,5,1,70,"xlarge","Swiss","stuffed crust","pepper"
"990",466,5,2018,3,1,80,"xlarge","cheddar","whole wheat thin","pepperoni"
"991",466,5,2018,3,1,80,"xlarge","Swiss","stuffed crust","pepperoni"
"992",466,5,2018,3,1,80,"xlarge","Mozzarella","stuffed crust","onions"
"993",466,2,2017,4,3,210,"xlarge","cheddar","whole wheat thin","pepperoni"
"994",466,2,2017,4,3,210,"xlarge","Swiss","stuffed crust","pepperoni"
"995",466,2,2017,4,3,210,"xlarge","Mozzarella","stuffed crust","onions"
"996",466,11,2020,4,1,70,"xlarge","cheddar","whole wheat thin","pepperoni"
"997",466,11,2020,4,1,70,"xlarge","Swiss","stuffed crust","pepperoni"
"998",466,11,2020,4,1,70,"xlarge","Mozzarella","stuffed crust","onions"
"999",467,9,2019,2,2,140,"xlarge","cheddar"," white regular","pepper"
"1000",468,2,2018,1,3,210,"small","Swiss","whole wheat thin","pepper"
"1001",468,2,2018,1,3,210,"small","Mozzarella","stuffed crust","pepperoni"
"1002",468,8,2017,2,2,160,"small","Swiss","whole wheat thin","pepper"
"1003",468,8,2017,2,2,160,"small","Mozzarella","stuffed crust","pepperoni"
"1004",469,12,2019,2,1,99,"small","Swiss","stuffed crust","tomatoes"
"1005",470,9,2019,5,1,99,"small","Mozzarella","whole wheat thin","onions"
"1006",470,9,2019,5,1,99,"small","cheddar","stuffed crust","tomatoes"
"1007",470,10,2017,3,3,297,"small","Mozzarella","whole wheat thin","onions"
"1008",470,10,2017,3,3,297,"small","cheddar","stuffed crust","tomatoes"
"1009",471,2,2019,2,1,80,"small","Mozzarella","stuffed crust","pepper"
"1010",471,2,2019,2,1,80,"xlarge","Mozzarella"," white regular","tomatoes"
"1011",471,9,2019,4,2,140,"small","Mozzarella","stuffed crust","pepper"
"1012",471,9,2019,4,2,140,"xlarge","Mozzarella"," white regular","tomatoes"
"1013",473,6,2018,1,1,99,"personal","Mozzarella"," white regular","tomatoes"
"1014",474,4,2020,2,2,140,"medium large","cheddar"," white regular","pepperoni"
"1015",474,4,2020,2,2,140,"personal","cheddar","stuffed crust","tomatoes"
"1016",474,4,2020,2,2,140,"xlarge","Swiss","whole wheat thin","tomatoes"
"1017",474,6,2019,4,3,210,"medium large","cheddar"," white regular","pepperoni"
"1018",474,6,2019,4,3,210,"personal","cheddar","stuffed crust","tomatoes"
"1019",474,6,2019,4,3,210,"xlarge","Swiss","whole wheat thin","tomatoes"
"1020",474,5,2018,3,1,99,"medium large","cheddar"," white regular","pepperoni"
"1021",474,5,2018,3,1,99,"personal","cheddar","stuffed crust","tomatoes"
"1022",474,5,2018,3,1,99,"xlarge","Swiss","whole wheat thin","tomatoes"
"1023",475,2,2020,4,3,297,"small","Mozzarella","stuffed crust","onions"
"1024",475,2,2020,4,3,297,"medium large","Swiss","stuffed crust","pepperoni"
"1025",475,7,2018,1,2,160,"small","Mozzarella","stuffed crust","onions"
"1026",475,7,2018,1,2,160,"medium large","Swiss","stuffed crust","pepperoni"
"1027",476,6,2019,5,1,99,"xlarge","Swiss"," white regular","tomatoes"
"1028",476,6,2019,5,1,99,"small","cheddar","whole wheat thin","pepper"
"1029",476,8,2020,5,3,210,"xlarge","Swiss"," white regular","tomatoes"
"1030",476,8,2020,5,3,210,"small","cheddar","whole wheat thin","pepper"
"1031",477,1,2018,1,3,210,"xlarge","Swiss","stuffed crust","tomatoes"
"1032",477,1,2018,1,3,210,"personal","Swiss"," white regular","tomatoes"
"1033",477,9,2017,3,1,70,"xlarge","Swiss","stuffed crust","tomatoes"
"1034",477,9,2017,3,1,70,"personal","Swiss"," white regular","tomatoes"
"1035",478,11,2019,4,2,140,"xlarge","Mozzarella"," white regular","tomatoes"
"1036",479,9,2017,1,1,99,"medium large","cheddar","whole wheat thin","tomatoes"
"1037",479,9,2017,1,1,99,"small","cheddar","stuffed crust","tomatoes"
"1038",479,3,2018,3,3,297,"medium large","cheddar","whole wheat thin","tomatoes"
"1039",479,3,2018,3,3,297,"small","cheddar","stuffed crust","tomatoes"
"1040",481,2,2019,2,3,297,"xlarge","Swiss","whole wheat thin","pepper"
"1041",482,10,2018,2,2,140,"small","cheddar","stuffed crust","onions"
"1042",484,5,2019,2,2,160,"small","Swiss","whole wheat thin","onions"
"1043",488,1,2019,4,1,70,"medium large","cheddar","stuffed crust","pepperoni"
"1044",490,8,2020,2,2,198,"xlarge","cheddar","whole wheat thin","pepperoni"
"1045",490,8,2020,2,2,198,"personal","Swiss","whole wheat thin","pepper"
"1046",490,8,2020,2,2,198,"personal","cheddar","whole wheat thin","tomatoes"
"1047",490,11,2019,5,3,297,"xlarge","cheddar","whole wheat thin","pepperoni"
"1048",490,11,2019,5,3,297,"personal","Swiss","whole wheat thin","pepper"
"1049",490,11,2019,5,3,297,"personal","cheddar","whole wheat thin","tomatoes"
"1050",490,12,2020,4,3,210,"xlarge","cheddar","whole wheat thin","pepperoni"
"1051",490,12,2020,4,3,210,"personal","Swiss","whole wheat thin","pepper"
"1052",490,12,2020,4,3,210,"personal","cheddar","whole wheat thin","tomatoes"
"1053",491,7,2020,1,3,210,"personal","Mozzarella","whole wheat thin","pepperoni"
"1054",491,7,2020,1,3,210,"personal","Mozzarella","stuffed crust","pepperoni"
"1055",491,2,2017,5,2,140,"personal","Mozzarella","whole wheat thin","pepperoni"
"1056",491,2,2017,5,2,140,"personal","Mozzarella","stuffed crust","pepperoni"
"1057",493,6,2019,4,2,160,"small","Swiss","whole wheat thin","pepperoni"
"1058",494,9,2018,3,2,160,"medium large","Swiss","stuffed crust","pepperoni"
"1059",497,7,2019,2,3,297,"personal","Swiss","whole wheat thin","pepper"
"1060",497,7,2019,2,3,297,"small","Swiss","whole wheat thin","pepper"
"1061",497,7,2019,2,3,297,"small","Swiss","stuffed crust","tomatoes"
"1062",497,8,2017,4,3,297,"personal","Swiss","whole wheat thin","pepper"
"1063",497,8,2017,4,3,297,"small","Swiss","whole wheat thin","pepper"
"1064",497,8,2017,4,3,297,"small","Swiss","stuffed crust","tomatoes"
"1065",497,5,2020,2,3,210,"personal","Swiss","whole wheat thin","pepper"
"1066",497,5,2020,2,3,210,"small","Swiss","whole wheat thin","pepper"
"1067",497,5,2020,2,3,210,"small","Swiss","stuffed crust","tomatoes"
"1068",498,12,2018,2,1,80,"personal","Swiss","whole wheat thin","pepperoni"
"1069",498,12,2018,2,1,80,"xlarge","cheddar"," white regular","pepper"
"1070",498,10,2018,3,3,210,"personal","Swiss","whole wheat thin","pepperoni"
"1071",498,10,2018,3,3,210,"xlarge","cheddar"," white regular","pepper"
"1072",499,4,2020,1,3,210,"medium large","Mozzarella","whole wheat thin","tomatoes"
"1073",499,4,2020,1,3,210,"medium large","Mozzarella","whole wheat thin","pepperoni"
"1074",499,4,2020,1,3,210,"small","Swiss","stuffed crust","tomatoes"
"1075",499,6,2018,2,2,160,"medium large","Mozzarella","whole wheat thin","tomatoes"
"1076",499,6,2018,2,2,160,"medium large","Mozzarella","whole wheat thin","pepperoni"
"1077",499,6,2018,2,2,160,"small","Swiss","stuffed crust","tomatoes"
